year,month,airport,passengers,departures,arrivals
2022,3,JSA,9035,4659,4376
2022,3,KBK,3182,1599,1583
2022,3,KJB,3331,1732,1599
2022,3,KLH,9352,4534,4818
2022,3,KNU,22881,11753,11128
2022,3,KQH,14514,7202,7312
2022,3,KUU,1935,476,1459
2022,3,LKO,329235,163875,165360
2022,3,MAA,1020555,509445,511110
2022,3,MAQ,31786,16185,15601
2022,3,MYQ,14306,7361,6945
2022,3,NAG,197801,101252,96549
2022,3,NDC,1464,702,762
2022,3,PAB,2443,1213,1230
2022,3,PAT,318654,155884,162770
2022,3,PBD,430,201,229
2022,3,PGH,2163,1041,1122
2022,3,PNQ,558630,273234,285396
2022,3,PNY,881,480,401
2022,3,PYG,7677,3557,4120
2022,3,RAJ,61560,30848,30712
2022,3,RJA,27100,13690,13410
2022,3,RPR,178029,89843,88186
2022,3,RUP,4147,2039,2108
2022,3,SAG,51685,25659,26026
2022,3,SDW,3504,1722,1782
2022,3,SHL,10279,4467,5812
2022,3,STV,109062,53846,55216
2022,3,SXR,352211,166321,185890
2022,3,TCR,14881,7346,7535
2022,3,TEI,1002,581,421
2022,3,TEZ,440,259,181
2022,3,TIR,78614,38737,39877
2022,3,TRV,96650,49690,46960
2022,3,TRZ,22373,10524,11849
2022,3,UDR,115455,58784,56671
2022,3,VGA,66159,33519,32640
2022,3,VNS,211495,104159,107336
2022,3,VTZ,184381,92276,92105
2022,4,AGR,6866,3361,3505
2022,4,AGX,2979,1382,1597
2022,4,AJL,25719,13225,12494
2022,4,AMD,532595,274294,258301
2022,4,ATQ,152327,76215,76112
2022,4,BBI,283747,140530,143217
2022,4,BDQ,98720,51302,47418
2022,4,BEK,15396,7610,7786
2022,4,BHJ,2219,1091,1128
2022,4,BHO,90156,46236,43920
2022,4,BHU,1122,490,632
2022,4,BKB,2596,1237,1359
2022,4,BLR,2060738,1040669,1020069
2022,4,BOM,2501741,1288063,1213678
2022,4,CCJ,41646,21250,20396
2022,4,CCU,1282018,611796,670222
2022,4,CDP,4609,2447,2162
2022,4,CJB,183475,92296,91179
2022,4,COK,337277,166251,171026
2022,4,DBR,69141,31995,37146
2022,4,DED,139989,67910,72079
2022,4,DEL,3986746,2021004,1965742
2022,4,DGH,45605,22262,23343
2022,4,DHM,22488,10266,12222
2022,4,DIB,61332,29222,32110
2022,4,DIU,3350,1677,1673
2022,4,DMU,21516,10977,10539
2022,4,GAU,440216,210835,229381
2022,4,GAY,12921,6335,6586
2022,4,GBI,7956,4080,3876
2022,4,GDB,4071,2083,1988
2022,4,GOI,625804,319349,306455
2022,4,GOP,63400,28142,35258
2022,4,GWL,25982,12941,13041
2022,4,HBX,20047,10075,9972
2022,4,HDO,2454,1228,1226
2022,4,HJR,1011,479,532
2022,4,HYD,1402972,712740,690232
2022,4,IDR,223101,112946,110155
2022,4,IMF,90620,48569,42051
2022,4,ISK,5866,2960,2906
2022,4,IXA,105412,53508,51904
2022,4,IXB,117376,57405,59971
2022,4,IXC,311803,149866,161937
2022,4,IXD,52196,25305,26891
2022,4,IXE,104280,50531,53749
2022,4,IXG,35474,18089,17385
2022,4,IXI,2600,1367,1233
2022,4,IXJ,143964,69502,74462
2022,4,IXL,109286,47599,61687
2022,4,IXM,66106,32703,33403
2022,4,IXP,1100,576,524
2022,4,IXR,195984,94016,101968
2022,4,IXS,27212,13418,13794
2022,4,IXT,778,404,374
2022,4,IXU,31912,16323,15589
2022,4,IXY,9198,4393,4805
2022,4,IXZ,93872,49502,44370
2022,4,JAI,331683,160042,171641
2022,4,JDH,55292,27078,28214
2022,4,JGA,8919,4330,4589
2022,4,JGB,4644,2347,2297
2022,4,JLR,42338,20970,21368
2022,4,JRG,29433,14840,14593
2022,4,JRH,12577,6165,6412
2022,4,KBK,3277,1529,1748
2022,4,KJB,3874,2050,1824
2022,4,KLH,11273,5416,5857
2022,4,KNU,27577,12992,14585
2022,4,KQH,13582,6562,7020
2022,4,KUU,1708,468,1240
2022,4,LKO,336757,158284,178473
2022,4,MAA,1052381,537277,515104
2022,4,MAQ,34925,16624,18301
2022,4,MYQ,14433,7381,7052
2022,4,NAG,194177,100273,93904
2022,4,PAB,2321,1078,1243
2022,4,PAT,333108,148119,184989
2022,4,PBD,3682,1740,1942
2022,4,PGH,9827,4836,4991
2022,4,PNQ,587792,296209,291583
2022,4,PNY,7729,3940,3789
2022,4,PYG,4872,2278,2594
2022,4,RAJ,62990,32159,30831
2022,4,RJA,32055,16515,15540
2022,4,RPR,179909,91474,88435
2022,4,RUP,3490,1663,1827
2022,4,SAG,62709,31297,31412
2022,4,SDW,3503,1721,1782
2022,4,SHL,8434,3770,4664
2022,4,STV,98064,49828,48236
2022,4,SXR,418767,200601,218166
2022,4,TCR,17230,8425,8805
2022,4,TEI,764,453,311
2022,4,TEZ,463,286,177
2022,4,TIR,76312,37442,38870
2022,4,TRV,129908,64624,65284
2022,4,TRZ,24661,11405,13256
2022,4,UDR,74079,36790,37289
2022,4,VGA,59623,30585,29038
2022,4,VNS,210851,97577,113274
2022,4,VTZ,195096,97318,97778
2022,5,AGR,9766,5072,4694
2022,5,AGX,3729,1673,2056
2022,5,AJL,24703,12168,12535
2022,5,AMD,660799,346478,314321
2022,5,ATQ,155631,79256,76375
2022,5,BBI,280115,144633,135482
2022,5,BDQ,104217,55204,49013
2022,5,BEK,14849,7930,6919
2022,5,BHJ,2017,1007,1010
2022,5,BHO,91523,48335,43188
2022,5,BHU,5869,3042,2827
2022,5,BKB,2607,1265,1342
2022,5,BLR,2205985,1025332,1180653
2022,5,BOM,2829387,1419488,1409899
2022,5,CCJ,47969,23655,24314
2022,5,CCU,1401703,702310,699393
2022,5,CDP,4518,2343,2175
2022,5,CJB,205293,101050,104243
2022,5,COK,351885,170495,181390
2022,5,DBR,70193,36334,33859
2022,5,DED,175334,85661,89673
2022,5,DEL,4249711,2172150,2077561
2022,5,DGH,47255,25789,21466
2022,5,DHM,22044,9953,12091
2022,5,DIB,58097,27029,31068
2022,5,DIU,3554,1855,1699
2022,5,DMU,21135,10466,10669
2022,5,GAU,442551,220874,221677
2022,5,GAY,14137,7429,6708
2022,5,GBI,8241,4254,3987
2022,5,GDB,4588,2407,2181
2022,5,GOI,661204,338988,322216
2022,5,GOP,71407,34843,36564
2022,5,GWL,23279,12164,11115
2022,5,HBX,24146,12212,11934
2022,5,HDO,2798,1376,1422
2022,5,HJR,1004,488,516
2022,5,HYD,1463130,722052,741078
2022,5,IDR,230953,119294,111659
2022,5,IMF,92274,46668,45606
2022,5,ISK,5863,2946,2917
2022,5,IXA,127708,65606,62102
2022,5,IXB,277058,138194,138864
2022,5,IXC,329167,163068,166099
2022,5,IXD,55777,28360,27417
2022,5,IXE,117333,59379,57954
2022,5,IXG,37756,19151,18605
2022,5,IXI,2079,1085,994
2022,5,IXJ,147149,72808,74341
2022,5,IXL,138783,68896,69887
2022,5,IXM,73532,35955,37577
2022,5,IXP,1196,592,604
2022,5,IXR,206769,109760,97009
2022,5,IXS,33454,17624,15830
2022,5,IXT,598,305,293
2022,5,IXU,35278,17890,17388
2022,5,IXY,9069,4276,4793
2022,5,IXZ,101718,53528,48190
2022,5,JAI,326122,168657,157465
2022,5,JDH,48534,24834,23700
2022,5,JGA,8357,4170,4187
2022,5,JGB,5514,2849,2665
2022,5,JLR,45988,23441,22547
2022,5,JRG,33485,17410,16075
2022,5,JRH,12410,6215,6195
2022,5,KBK,3651,1807,1844
2022,5,KJB,4512,2363,2149
2022,5,KLH,10604,5096,5508
2022,5,KNU,27260,14142,13118
2022,5,KQH,12745,6380,6365
2022,5,KUU,1586,361,1225
2022,5,LKO,355229,178369,176860
2022,5,MAA,1111257,544243,567014
2022,5,MAQ,34622,16450,18172
2022,5,MYQ,16288,8408,7880
2022,5,NAG,214954,112573,102381
2022,5,PAB,2226,957,1269
2022,5,PAT,378788,194241,184547
2022,5,PBD,5761,2762,2999
2022,5,PGH,10536,4966,5570
2022,5,PNQ,665656,328721,336935
2022,5,PNY,8005,4070,3935
2022,5,PYG,4106,1940,2166
2022,5,RAJ,70829,36118,34711
2022,5,RJA,32584,17040,15544
2022,5,RPR,192500,99199,93301
2022,5,RUP,4866,2370,2496
2022,5,SAG,63554,31853,31701
2022,5,SDW,3466,1715,1751
2022,5,SHL,9602,4487,5115
2022,5,STV,127058,64591,62467
2022,5,SXR,477178,227505,249673
2022,5,TCR,18459,9011,9448
2022,5,TEI,717,432,285
2022,5,TEZ,471,299,172
2022,5,TIR,80343,39498,40845
2022,5,TRV,144396,70299,74097
2022,5,TRZ,29139,13205,15934
2022,5,UDR,69115,35624,33491
2022,5,VGA,64597,32534,32063
2022,5,VNS,218830,107459,111371
2022,5,VTZ,195057,99313,95744
2022,6,AGR,12655,6399,6256
2022,6,AGX,2979,1382,1597
2022,6,AJL,27544,14297,13247
2022,6,AMD,596819,285079,311740
2022,6,ATQ,140843,74589,66254
2022,6,BBI,278479,138085,140394
2022,6,BDQ,91864,44124,47740
2022,6,BEK,14092,7634,6458
2022,6,BHJ,3505,1734,1771
2022,6,BHO,93043,47116,45927
2022,6,BHU,6296,3093,3203
2022,6,BKB,2596,1237,1359
2022,6,BLR,1982639,968979,1013660
2022,6,BOM,2399126,1147402,1251724
2022,6,CCJ,42718,21164,21554
2022,6,CCU,1255988,608857,647131
2022,6,CDP,5463,2832,2631
2022,6,CJB,207431,105372,102059
2022,6,COK,312876,158546,154330
2022,6,DBR,74623,41031,33592
2022,6,DED,163376,86528,76848
2022,6,DEL,3993594,2084481,1909113
2022,6,DGH,45806,24015,21791
2022,6,DHM,20388,9144,11244
2022,6,DIB,53564,26504,27060
2022,6,DIU,3350,1677,1673
2022,6,DMU,21438,11329,10109
2022,6,GAU,392205,196857,195348
2022,6,GAY,10585,5493,5092
2022,6,GBI,7154,3626,3528
2022,6,GDB,3849,1967,1882
2022,6,GOI,598270,307007,291263
2022,6,GOP,66049,35475,30574
2022,6,GWL,24140,12894,11246
2022,6,HBX,23340,12058,11282
2022,6,HDO,2295,1168,1127
2022,6,HJR,884,445,439
2022,6,HYD,1358907,653514,705393
2022,6,IDR,211164,103691,107473
2022,6,IMF,89826,46961,42865
2022,6,ISK,6515,3313,3202
2022,6,IXA,115634,57014,58620
2022,6,IXB,243668,127658,116010
2022,6,IXC,313876,161614,152262
2022,6,IXD,50271,26509,23762
2022,6,IXE,90074,46204,43870
2022,6,IXG,34727,17956,16771
2022,6,IXI,1833,971,862
2022,6,IXJ,131893,65160,66733
2022,6,IXL,136809,70879,65930
2022,6,IXM,73525,37473,36052
2022,6,IXP,1100,576,524
2022,6,IXR,196095,99736,96359
2022,6,IXS,33839,18510,15329
2022,6,IXT,576,280,296
2022,6,IXU,32355,15356,16999
2022,6,IXX,707,361,346
2022,6,IXY,8612,3939,4673
2022,6,IXZ,108680,52695,55985
2022,6,JAI,297057,148484,148573
2022,6,JDH,46082,23085,22997
2022,6,JGA,8232,3929,4303
2022,6,JGB,5411,2794,2617
2022,6,JLR,43744,22384,21360
2022,6,JRG,28258,14052,14206
2022,6,JRH,12330,6299,6031
2022,6,KBK,3837,2076,1761
2022,6,KJB,4657,2482,2175
2022,6,KLH,12179,5763,6416
2022,6,KNU,26158,14285,11873
2022,6,KQH,11421,5545,5876
2022,6,KUU,1708,468,1240
2022,6,LKO,331058,177043,154015
2022,6,MAA,1062886,527887,534999
2022,6,MAQ,32274,16047,16227
2022,6,MYQ,15453,7795,7658
2022,6,NAG,192952,97263,95689
2022,6,PAB,2321,1078,1243
2022,6,PAT,343891,185900,157991
2022,6,PBD,4540,1932,2608
2022,6,PGH,10701,5433,5268
2022,6,PNQ,584978,275301,309677
2022,6,PNY,8197,4101,4096
2022,6,PYG,499,238,261
2022,6,RAJ,62253,29267,32986
2022,6,RJA,33979,17330,16649
2022,6,RPR,187903,93239,94664
2022,6,RUP,3059,1593,1466
2022,6,SAG,61787,30141,31646
2022,6,SDW,3503,1721,1782
2022,6,SHL,7916,3611,4305
2022,6,STV,106989,49071,57918
2022,6,SXR,455245,222764,232481
2022,6,TCR,17650,8749,8901
2022,6,TEI,409,215,194
2022,6,TEZ,463,286,177
2022,6,TIR,79506,39505,40001
2022,6,TRV,122751,61931,60820
2022,6,TRZ,31696,15054,16642
2022,6,UDR,71618,35436,36182
2022,6,VGA,66856,33567,33289
2022,6,VNS,196876,107271,89605
2022,6,VTZ,204225,101625,102600
2022,7,AGR,10966,5364,5602
2022,7,AGX,2953,1212,1741
2022,7,AJL,24707,13267,11440
2022,7,AMD,510379,255838,254541
2022,7,ATQ,118730,59350,59380
2022,7,BBI,252300,130941,121359
2022,7,BDQ,85502,43400,42102
2022,7,BEK,10821,5713,5108
2022,7,BHJ,3166,1463,1703
2022,7,BHO,84126,43580,40546
2022,7,BHU,4662,2224,2438
2022,7,BKB,1588,759,829
2022,7,BLR,1923388,939477,983911
2022,7,BOM,2183156,1093275,1089881
2022,7,CCJ,45393,22438,22955
2022,7,CCU,1197499,587738,609761
2022,7,CDP,5286,2676,2610
2022,7,CJB,196001,99155,96846
2022,7,COK,304731,153444,151287
2022,7,DBR,54071,27801,26270
2022,7,DED,117645,59696,57949
2022,7,DEL,3683508,1842201,1841307
2022,7,DEP,2157,1147,1010
2022,7,DGH,39476,20830,18646
2022,7,DHM,12741,6031,6710
2022,7,DIB,58346,29359,28987
2022,7,DIU,2516,1335,1181
2022,7,DMU,22122,11927,10195
2022,7,GAU,409963,203256,206707
2022,7,GAY,9751,5033,4718
2022,7,GBI,6726,3391,3335
2022,7,GDB,2679,1318,1361
2022,7,GOI,499571,256480,243091
2022,7,GOP,50912,26633,24279
2022,7,GWL,18512,9383,9129
2022,7,HBX,23598,11948,11650
2022,7,HDO,2310,1162,1148
2022,7,HJR,1049,549,500
2022,7,HYD,1313345,649913,663432
2022,7,IDR,202736,102429,100307
2022,7,IMF,90121,47064,43057
2022,7,ISK,4572,2317,2255
2022,7,IXA,119969,62086,57883
2022,7,IXB,195988,102442,93546
2022,7,IXC,258412,126740,131672
2022,7,IXD,41455,21161,20294
2022,7,IXE,94249,45065,49184
2022,7,IXG,27249,13926,13323
2022,7,IXI,1843,1049,794
2022,7,IXJ,120303,59535,60768
2022,7,IXL,145729,79137,66592
2022,7,IXM,71880,35974,35906
2022,7,IXP,796,390,406
2022,7,IXR,172065,89094,82971
2022,7,IXS,36122,18203,17919
2022,7,IXT,751,412,339
2022,7,IXU,32960,16607,16353
2022,7,IXX,1507,813,694
2022,7,IXY,6943,3357,3586
2022,7,IXZ,73505,34519,38986
2022,7,JAI,286850,140181,146669
2022,7,JDH,55477,27478,27999
2022,7,JGA,7368,3403,3965
2022,7,JGB,4553,2305,2248
2022,7,JLR,31748,16010,15738
2022,7,JRG,17750,9056,8694
2022,7,JRH,14083,7090,6993
2022,7,KBK,2793,1508,1285
2022,7,KJB,2726,1392,1334
2022,7,KLH,10670,5031,5639
2022,7,KNU,19001,9600,9401
2022,7,KQH,6847,3292,3555
2022,7,KUU,1207,249,958
2022,7,LKO,296524,152587,143937
2022,7,MAA,1016000,507854,508146
2022,7,MAQ,34722,16665,18057
2022,7,MYQ,14477,7126,7351
2022,7,NAG,162937,83937,79000
2022,7,PAB,2355,1283,1072
2022,7,PAT,281012,144527,136485
2022,7,PBD,3354,1467,1887
2022,7,PGH,5280,2755,2525
2022,7,PNQ,556227,273818,282409
2022,7,PNY,7075,3592,3483
2022,7,RAJ,53159,26499,26660
2022,7,RJA,32072,16273,15799
2022,7,RPR,170095,86966,83129
2022,7,RUP,4073,2020,2053
2022,7,SAG,62857,31372,31485
2022,7,SDW,2887,1376,1511
2022,7,SHL,8438,4006,4432
2022,7,STV,88972,44811,44161
2022,7,SXR,412732,207192,205540
2022,7,TCR,17645,8677,8968
2022,7,TEI,767,418,349
2022,7,TEZ,387,267,120
2022,7,TIR,79554,39460,40094
2022,7,TRV,125029,61569,63460
2022,7,TRZ,31077,14814,16263
2022,7,UDR,77598,38800,38798
2022,7,VGA,75024,38234,36790
2022,7,VNS,155136,78503,76633
2022,7,VTZ,175823,88444,87379
2022,8,AGR,10963,5337,5626
2022,8,AGX,3729,1673,2056
2022,8,AJL,24773,12579,12194
2022,8,AMD,608529,305382,303147
2022,8,ATQ,121476,60315,61161
2022,8,BBI,247192,126061,121131
2022,8,BDQ,89631,45504,44127
2022,8,BEK,11187,5915,5272
2022,8,BHJ,3051,1473,1578
2022,8,BHO,86068,44883,41185
2022,8,BHU,6865,3334,3531
2022,8,BKB,2607,1265,1342
2022,8,BLR,2052620,1010120,1042500
2022,8,BOM,2470446,1200490,1269956
2022,8,CCJ,48044,24358,23686
2022,8,CCU,1171763,590904,580859
2022,8,CDP,5888,2994,2894
2022,8,CJB,201452,100917,100535
2022,8,COK,342054,169381,172673
2022,8,DBR,41682,22194,19488
2022,8,DED,120759,60366,60393
2022,8,DEL,3785467,1882821,1902646
2022,8,DEP,9029,4647,4382
2022,8,DGH,37327,20754,16573
2022,8,DHM,12070,5589,6481
2022,8,DIB,51560,25826,25734
2022,8,DIU,3554,1855,1699
2022,8,DMU,22178,11475,10703
2022,8,GAU,361695,183444,178251
2022,8,GAY,9269,4804,4465
2022,8,GBI,7142,3575,3567
2022,8,GDB,996,449,547
2022,8,GOI,567074,285541,281533
2022,8,GOP,50582,26649,23933
2022,8,GWL,17760,8941,8819
2022,8,HBX,23969,12087,11882
2022,8,HDO,2194,1092,1102
2022,8,HJR,968,498,470
2022,8,HYD,1357382,688688,668694
2022,8,IDR,214826,108808,106018
2022,8,IMF,86827,46102,40725
2022,8,ISK,14660,7226,7434
2022,8,IXA,110170,57408,52762
2022,8,IXB,192691,102177,90514
2022,8,IXC,258781,125717,133064
2022,8,IXD,40310,20651,19659
2022,8,IXE,101859,50479,51380
2022,8,IXG,26148,13143,13005
2022,8,IXI,1871,984,887
2022,8,IXJ,113750,56350,57400
2022,8,IXL,128057,68229,59828
2022,8,IXM,74460,37493,36967
2022,8,IXP,1196,592,604
2022,8,IXR,171549,89463,82086
2022,8,IXS,27657,14560,13097
2022,8,IXT,883,469,414
2022,8,IXU,31754,16381,15373
2022,8,IXX,1366,689,677
2022,8,IXY,7150,3496,3654
2022,8,IXZ,78382,37981,40401
2022,8,JAI,311916,152311,159605
2022,8,JDH,58089,28979,29110
2022,8,JGA,8865,4204,4661
2022,8,JGB,5676,2861,2815
2022,8,JLR,34332,17548,16784
2022,8,JRG,14341,7303,7038
2022,8,JRH,13537,6751,6786
2022,8,KBK,1367,754,613
2022,8,KJB,3233,1664,1569
2022,8,KLH,11948,5654,6294
2022,8,KNU,19704,9804,9900
2022,8,KQH,4882,2396,2486
2022,8,KUU,1586,361,1225
2022,8,LKO,323111,166170,156941
2022,8,MAA,1050888,523974,526914
2022,8,MAQ,37250,18451,18799
2022,8,MYQ,15963,7774,8189
2022,8,NAG,175203,88252,86951
2022,8,PAB,2226,957,1269
2022,8,PAT,281422,146501,134921
2022,8,PBD,1936,887,1049
2022,8,PGH,6423,3307,3116
2022,8,PNQ,599823,294128,305695
2022,8,PNY,7260,3682,3578
2022,8,PYG,1999,915,1084
2022,8,RAJ,63377,32146,31231
2022,8,RJA,36772,19097,17675
2022,8,RPR,181443,91080,90363
2022,8,RUP,3578,1818,1760
2022,8,SAG,61447,30637,30810
2022,8,SDW,3466,1715,1751
2022,8,SHL,8766,4285,4481
2022,8,STV,95893,47685,48208
2022,8,SXR,319870,165001,154869
2022,8,TCR,18510,9089,9421
2022,8,TEI,985,546,439
2022,8,TEZ,471,299,172
2022,8,TIR,79499,39725,39774
2022,8,TRV,129693,65908,63785
2022,8,TRZ,33325,15899,17426
2022,8,UDR,87530,44892,42638
2022,8,VGA,79004,40789,38215
2022,8,VNS,159897,82362,77535
2022,8,VTZ,199630,104600,95030
2022,9,AGR,10081,4967,5114
2022,9,AGX,2979,1382,1597
2022,9,AJL,25590,13335,12255
2022,9,AMD,678164,335205,342959
2022,9,ATQ,121362,57998,63364
2022,9,BBI,263592,130592,133000
2022,9,BDQ,86437,43043,43394
2022,9,BEK,10412,5055,5357
2022,9,BHJ,3326,1652,1674
2022,9,BHO,81725,41793,39932
2022,9,BHU,5630,2783,2847
2022,9,BKB,2596,1237,1359
2022,9,BLR,2110892,1087547,1023345
2022,9,BOM,2645808,1310114,1335694
2022,9,CCJ,48533,25368,23165
2022,9,CCU,1205458,582311,623147
2022,9,CDP,5459,2808,2651
2022,9,CJB,205233,105409,99824
2022,9,COK,402974,205986,196988
2022,9,DBR,36879,17342,19537
2022,9,DED,137940,65741,72199
2022,9,DEL,3867382,1917097,1950285
2022,9,DEP,6544,3197,3347
2022,9,DGH,36582,17515,19067
2022,9,DHM,12599,5865,6734
2022,9,DIB,50369,24715,25654
2022,9,DIU,3350,1677,1673
2022,9,DMU,22163,11437,10726
2022,9,GAU,374246,182784,191462
2022,9,GAY,10329,5100,5229
2022,9,GBI,6587,3321,3266
2022,9,GOI,604220,302427,301793
2022,9,GOP,49709,24205,25504
2022,9,GWL,11039,5788,5251
2022,9,HBX,23717,12075,11642
2022,9,HDO,1969,969,1000
2022,9,HJR,848,396,452
2022,9,HYD,1339914,691940,647974
2022,9,IDR,203765,102525,101240
2022,9,IMF,89680,47375,42305
2022,9,ISK,14151,7201,6950
2022,9,IXA,109432,53542,55890
2022,9,IXB,202097,99279,102818
2022,9,IXC,259880,123558,136322
2022,9,IXD,39738,19613,20125
2022,9,IXE,101136,52284,48852
2022,9,IXG,23478,12359,11119
2022,9,IXI,1833,971,862
2022,9,IXJ,126460,60766,65694
2022,9,IXL,103439,56645,46794
2022,9,IXM,71345,36301,35044
2022,9,IXP,1100,576,524
2022,9,IXR,168955,81917,87038
2022,9,IXS,30788,15339,15449
2022,9,IXT,1076,539,537
2022,9,IXU,34003,17972,16031
2022,9,IXX,1193,607,586
2022,9,IXY,6885,3392,3493
2022,9,IXZ,102193,48906,53287
2022,9,JAI,298179,144388,153791
2022,9,JDH,64119,31398,32721
2022,9,JGA,9382,4249,5133
2022,9,JGB,5226,2693,2533
2022,9,JLR,31060,15616,15444
2022,9,JRG,10903,5639,5264
2022,9,JRH,11363,5412,5951
2022,9,KBK,455,223,232
2022,9,KJB,2195,1159,1036
2022,9,KLH,11756,5498,6258
2022,9,KNU,16356,8100,8256
2022,9,KQH,1250,598,652
2022,9,KUU,1708,468,1240
2022,9,LKO,336344,165160,171184
2022,9,MAA,1082348,559271,523077
2022,9,MAQ,34072,17269,16803
2022,9,MYQ,14806,7133,7673
2022,9,NAG,168013,87360,80653
2022,9,PAB,2321,1078,1243
2022,9,PAT,286441,137973,148468
2022,9,PGH,7659,3797,3862
2022,9,PNQ,581604,292223,289381
2022,9,PNY,6546,3262,3284
2022,9,PYG,2197,938,1259
2022,9,RAJ,64919,31787,33132
2022,9,RJA,32435,16371,16064
2022,9,RPR,175459,88470,86989
2022,9,RUP,4094,1930,2164
2022,9,SAG,58461,28878,29583
2022,9,SDW,3503,1721,1782
2022,9,SHL,7232,3327,3905
2022,9,STV,89372,44538,44834
2022,9,SXR,315529,157169,158360
2022,9,TCR,15144,7400,7744
2022,9,TEI,1905,963,942
2022,9,TEZ,463,286,177
2022,9,TIR,67815,33600,34215
2022,9,TRV,132076,68486,63590
2022,9,TRZ,31351,15549,15802
2022,9,UDR,91992,45308,46684
2022,9,VGA,67195,35110,32085
2022,9,VNS,172984,82892,90092
2022,9,VTZ,170170,88300,81870
2022,10,AGR,11910,5693,6217
2022,10,AGX,3897,1860,2037
2022,10,AJL,27118,14100,13018
2022,10,AMD,769868,407521,362347
2022,10,ATQ,141270,67104,74166
2022,10,BBI,317944,151910,166034
2022,10,BDQ,90956,48340,42616
2022,10,BEK,13439,6028,7411
2022,10,BHJ,3061,1485,1576
2022,10,BHO,90726,44055,46671
2022,10,BHU,5223,2545,2678
2022,10,BKB,2323,1131,1192
2022,10,BLR,2421924,1242136,1179788
2022,10,BOM,2699199,1426133,1273066
2022,10,CCJ,49644,25428,24216
2022,10,CCU,1455209,695968,759241
2022,10,CDP,5929,3182,2747
2022,10,CJB,193047,96695,96352
2022,10,COK,392625,197795,194830
2022,10,DBR,58568,25097,33471
2022,10,DED,161770,79886,81884
2022,10,DEL,4124832,2037818,2087014
2022,10,DEP,9796,4224,5572
2022,10,DGH,45743,22230,23513
2022,10,DHM,13942,6815,7127
2022,10,DIB,57860,29024,28836
2022,10,DIU,3001,1478,1523
2022,10,DMU,25462,12976,12486
2022,10,GAU,476087,230579,245508
2022,10,GAY,11626,5217,6409
2022,10,GBI,5759,2940,2819
2022,10,GOI,668920,338350,330570
2022,10,GOP,59826,26863,32963
2022,10,GWL,13524,6357,7167
2022,10,HBX,23780,12098,11682
2022,10,HDO,1708,811,897
2022,10,HJR,2280,1122,1158
2022,10,HYD,1465501,734780,730721
2022,10,IDR,228901,112675,116226
2022,10,IMF,102470,50912,51558
2022,10,ISK,17931,9277,8654
2022,10,IXA,120649,64754,55895
2022,10,IXB,250867,123103,127764
2022,10,IXC,297080,139244,157836
2022,10,IXD,51513,24369,27144
2022,10,IXE,114223,56389,57834
2022,10,IXG,28984,14606,14378
2022,10,IXI,2707,1339,1368
2022,10,IXJ,122774,57657,65117
2022,10,IXK,1379,674,705
2022,10,IXL,81596,49499,32097
2022,10,IXM,73833,35828,38005
2022,10,IXR,216726,99928,116798
2022,10,IXS,31708,16282,15426
2022,10,IXT,1139,596,543
2022,10,IXU,35260,18645,16615
2022,10,IXX,873,462,411
2022,10,IXY,7285,3634,3651
2022,10,IXZ,116103,58780,57323
2022,10,JAI,351420,165361,186059
2022,10,JDH,79385,39358,40027
2022,10,JGA,11539,5526,6013
2022,10,JGB,5924,3063,2861
2022,10,JLR,32531,15778,16753
2022,10,JRG,11268,5729,5539
2022,10,JRH,12819,6331,6488
2022,10,JSA,1333,727,606
2022,10,KBK,1277,536,741
2022,10,KJB,3024,1546,1478
2022,10,KLH,9763,4510,5253
2022,10,KNU,21376,9547,11829
2022,10,KQH,1003,427,576
2022,10,KUU,1513,589,924
2022,10,LKO,399452,183919,215533
2022,10,MAA,1111252,551568,559684
2022,10,MAQ,28026,14437,13589
2022,10,MYQ,17247,8645,8602
2022,10,NAG,192445,93582,98863
2022,10,PAB,3518,1756,1762
2022,10,PAT,326486,137843,188643
2022,10,PGH,5676,2703,2973
2022,10,PNQ,679994,360775,319219
2022,10,PNY,6103,2968,3135
2022,10,PYB,17,9,8
2022,10,PYG,3742,1787,1955
2022,10,RAJ,66579,34206,32373
2022,10,RJA,35994,17966,18028
2022,10,RPR,199861,96888,102973
2022,10,RUP,4393,2220,2173
2022,10,SAG,63490,32566,30924
2022,10,SDW,2956,1451,1505
2022,10,SHL,9203,4460,4743
2022,10,SLV,1422,551,871
2022,10,STV,97012,53078,43934
2022,10,SXR,350011,179242,170769
2022,10,TCR,15826,7638,8188
2022,10,TEI,4722,2327,2395
2022,10,TEZ,417,324,93
2022,10,TIR,68127,33690,34437
2022,10,TRV,135024,69972,65052
2022,10,TRZ,32007,15546,16461
2022,10,UDR,101694,49983,51711
2022,10,VDY,115,67,48
2022,10,VGA,73969,36686,37283
2022,10,VNS,201798,91515,110283
2022,10,VTZ,189898,95150,94748
2022,10,ZER,5,4,1
2022,11,AGR,10007,5277,4730
2022,11,AGX,3626,1609,2017
2022,11,AJL,33265,16548,16717
2022,11,AMD,821482,396908,424574
2022,11,ATQ,151020,75228,75792
2022,11,BBI,325289,162619,162670
2022,11,BDQ,85650,40522,45128
2022,11,BEK,12114,6286,5828
2022,11,BHJ,4027,1962,2065
2022,11,BHO,95189,48405,46784
2022,11,BHU,5099,2524,2575
2022,11,BKB,2886,1427,1459
2022,11,BLR,2475340,1200052,1275288
2022,11,BOM,2939245,1429718,1509527
